ticker,windows,oos_trades,oos_win_rate,oos_compound_pct,oos_mean_pct,oos_median_pct,oos_worst_dd_pct,is_mean_pct
ES=F,1,1,0.0,-0.5530168624960252,-0.5530168624960252,-0.5530168624960252,-0.5530168624960242,1.7520059332368998
NQ=F,1,0,0.0,0.0,0.0,0.0,0.0,3.04966960300026
YM=F,7,9,0.3333333333333333,-1.7202907180139504,-0.2459726574651433,-0.5210461311065728,-1.089393740309788,0.10241098759370722
GC=F,1,0,0.0,0.0,0.0,0.0,0.0,2.216942714749992
NG=F,1,1,0.0,-0.5039230605118239,-0.5039230605118239,-0.5039230605118239,-0.5039230605118246,0.9814810010593922
GBPUSD=X,1,0,0.0,0.0,0.0,0.0,0.0,1.3673950161177784
BTC-USD,5,7,0.8571428571428571,1.8175150671240203,0.3614397124712765,0.3669314017583858,-0.516619882558116,0.4446472296439352
SOL-USD,3,5,0.2,-1.3154554661940931,-0.4390977652180217,-0.5214552039605747,-1.0230290497991337,-1.195948958241159
